_id.Age,_id.BusinessTravel,_id.DailyRate,_id.Department,_id.DistanceFromHome,_id.Education,_id.EducationField,_id.EnvironmentSatisfaction,_id.Gender,_id.HourlyRate,_id.JobInvolvement,_id.JobLevel,_id.JobRole,_id.JobSatisfaction,_id.MaritalStatus,_id.MonthlyIncome,_id.MonthlyRate,_id.NumCompaniesWorked,_id.OverTime,_id.PercentSalaryHike,_id.PerformanceRating,_id.RelationshipSatisfaction,_id.StockOptionLevel,_id.TotalWorkingYears,_id.TrainingTimesLastYear,_id.WorkLifeBalance,_id.YearsAtCompany,_id.YearsInCurrentRole,_id.YearsSinceLastPromotion,_id.YearsWithCurrManager,target
13,2,147,1,21,3,3,3,1,68,2,1,4,2,1,826,1097,1,1,4,0,3,2,10,3,1,10,2,6,7,1
13,2,631,2,4,3,1,0,0,37,2,1,7,3,1,748,1192,1,0,0,0,0,2,10,2,2,10,0,0,2,0
32,0,491,1,1,3,1,0,1,68,2,3,3,0,0,1279,138,1,0,0,0,3,1,31,3,2,30,6,14,7,0
16,2,851,1,8,2,3,3,0,16,1,2,0,1,2,1000,900,1,0,3,0,1,0,9,3,3,8,7,7,7,0
38,2,826,1,6,2,1,3,1,19,0,2,4,3,2,929,1136,4,0,0,0,0,0,37,3,1,6,4,0,2,0
4,0,219,1,25,1,4,1,0,55,1,0,6,2,1,288,486,1,1,3,0,1,0,4,2,1,4,2,1,3,0
9,1,750,1,4,1,1,3,0,23,2,0,2,3,2,159,1026,0,1,3,0,2,0,6,3,1,5,4,0,2,0
8,2,787,1,22,2,1,0,0,60,2,0,6,3,0,308,49,1,0,11,1,1,2,3,3,0,3,2,0,2,0
16,2,129,2,1,2,4,3,1,30,2,1,7,3,2,837,952,1,0,11,1,2,0,6,5,2,6,5,1,4,0
24,1,734,1,1,0,3,1,1,5,2,0,6,3,2,193,408,5,1,3,0,3,0,8,2,2,2,1,2,2,0
4,2,647,1,4,2,1,3,1,30,3,0,6,1,0,138,606,1,1,5,0,0,1,4,2,1,4,2,2,2,0
42,2,170,1,0,3,3,2,1,62,0,2,0,3,0,1127,1067,3,0,9,1,2,1,19,2,3,1,0,0,0,0
9,2,538,2,8,2,2,3,1,14,2,1,7,3,2,493,170,1,0,3,0,0,0,7,5,2,7,7,0,7,0
29,1,810,1,15,3,3,2,1,34,3,1,4,2,0,672,275,1,1,8,0,2,0,20,3,3,19,10,2,7,0
14,2,309,2,7,1,5,2,0,35,1,1,7,1,1,699,1317,1,1,0,0,3,0,13,2,2,13,12,11,9,0
16,2,410,2,2,0,3,3,0,45,1,1,7,3,1,977,836,3,1,1,0,2,0,9,3,1,4,2,0,1,0
12,2,25,1,21,2,1,0,0,18,2,0,6,2,1,74,552,4,1,0,0,1,0,7,2,2,5,2,0,1,1
17,2,749,1,4,3,5,2,1,32,2,2,4,1,2,976,934,0,0,2,0,3,0,17,5,2,16,6,0,13,0
6,1,177,1,8,2,3,1,1,59,2,0,2,0,2,357,859,2,1,0,0,2,0,4,2,1,0,0,0,0,1
40,2,735,1,4,2,5,2,0,7,1,2,0,1,0,1107,421,2,1,2,0,3,1,24,3,2,6,0,0,4,0
9,2,663,1,3,1,1,0,1,46,2,0,6,2,0,194,62,1,0,0,0,1,3,5,2,2,5,3,0,3,0
24,2,382,2,7,3,2,2,1,18,2,1,7,1,1,905,1108,0,0,0,0,3,1,10,2,2,9,7,4,2,0
14,2,462,1,0,0,1,3,1,41,2,0,6,0,2,323,752,1,0,2,0,3,0,1,2,2,1,0,0,0,0
41,2,457,0,5,1,3,1,1,22,2,0,1,2,1,108,1362,8,0,6,0,3,0,7,2,1,2,2,2,2,0
13,2,380,2,6,2,1,2,1,14,1,2,3,3,0,1143,1345,9,0,10,1,2,1,10,3,1,5,4,0,1,0
33,2,764,2,25,3,2,0,0,36,2,3,3,2,1,1231,205,2,0,3,0,2,1,29,2,1,20,6,4,17,0
26,2,526,1,2,2,1,0,1,59,2,0,2,0,1,150,727,4,0,1,0,2,0,10,4,3,3,2,1,2,1
3,2,558,1,0,0,5,3,0,40,1,0,6,1,2,53,1347,1,1,0,0,2,0,2,6,3,2,2,2,2,0
36,1,592,1,10,3,3,1,0,57,2,3,3,3,0,1226,1307,3,0,9,1,0,1,26,2,2,14,9,1,12,0
13,1,290,1,2,2,1,3,0,3,2,0,6,2,2,489,113,1,0,1,0,0,0,7,2,0,7,2,7,7,1
22,2,277,1,0,3,1,0,1,53,2,0,2,3,1,167,111,8,0,8,0,2,2,8,3,1,1,0,0,0,0
22,2,503,1,1,2,3,2,1,38,2,0,6,2,0,146,353,2,0,3,0,2,1,8,3,3,3,1,1,2,0
27,2,709,2,10,1,1,3,0,60,2,3,3,3,1,1273,192,3,0,2,0,1,1,26,4,3,9,3,1,1,0
37,2,383,1,13,3,3,2,1,31,3,4,5,1,2,1292,649,8,0,0,0,3,0,36,3,2,24,15,2,15,0
36,2,655,2,2,2,2,3,0,22,2,1,7,0,1,803,862,2,0,3,0,3,1,16,4,2,6,2,0,5,0
28,2,533,0,4,1,3,1,1,50,2,1,1,1,0,666,496,8,1,11,1,3,1,16,2,2,4,2,0,2,0
15,2,455,1,13,2,3,2,1,28,2,0,2,3,1,174,1165,5,1,2,0,2,1,8,2,0,5,4,0,4,1
14,2,521,2,9,2,2,3,1,25,2,1,7,3,2,731,1137,1,0,1,0,3,0,10,2,1,10,7,0,8,0
11,2,613,1,6,0,3,0,0,32,1,0,2,3,0,197,236,6,0,3,0,2,3,8,5,2,4,3,0,3,0
31,2,836,1,0,2,5,2,0,6,2,0,6,0,1,416,502,2,0,5,0,1,1,7,2,2,4,2,0,2,0
7,2,379,1,0,2,1,0,0,32,2,1,4,2,1,648,319,0,0,1,0,3,2,5,3,2,4,2,1,2,0
8,2,239,1,0,1,1,1,0,60,1,0,6,2,1,318,739,1,1,2,0,2,1,1,3,1,1,0,1,0,0
32,2,382,1,1,2,3,2,1,34,2,3,5,2,1,1272,281,5,0,5,0,3,0,30,3,2,4,3,0,3,0
16,2,337,1,26,1,3,3,0,65,2,0,6,1,2,128,217,2,0,4,0,3,0,9,3,2,3,2,1,2,0
9,2,646,1,15,3,5,2,0,7,2,0,2,1,1,287,583,9,0,3,0,1,1,4,2,2,2,2,2,2,0
37,2,850,1,21,2,5,0,1,64,1,0,6,1,0,409,1265,5,0,1,0,3,1,8,1,2,4,2,1,2,0
14,2,578,1,1,3,3,0,0,44,3,1,6,3,2,669,503,7,0,5,0,2,0,10,0,1,7,7,0,7,0
8,2,390,2,27,1,2,0,1,36,2,1,7,1,1,836,316,1,0,9,1,3,2,6,5,3,5,3,1,4,0
35,2,324,1,1,4,5,2,0,48,1,2,4,3,1,1076,725,0,0,5,0,1,1,34,4,2,32,7,1,9,1
20,2,166,1,2,4,5,3,0,2,2,1,6,2,2,533,12,3,1,9,1,1,0,19,2,2,3,2,2,2,0
8,2,776,1,20,2,3,0,1,7,2,0,2,2,0,158,994,1,0,9,1,2,1,1,0,1,1,1,0,0,1
22,2,374,1,8,3,1,3,1,56,2,0,2,0,2,39,1147,3,0,3,0,1,0,15,3,0,5,4,1,0,1
11,2,228,1,27,3,3,3,0,43,1,0,6,0,2,445,375,1,0,3,0,1,0,5,3,0,5,4,0,4,0
13,2,415,1,1,3,1,1,1,39,2,0,2,2,1,400,927,1,0,3,0,3,1,6,2,3,5,2,0,3,0
18,2,861,2,12,4,2,1,1,66,1,1,7,0,0,820,384,5,1,2,0,1,3,16,3,2,2,2,2,2,1
8,1,247,1,10,1,3,0,1,30,2,1,0,0,1,620,1201,1,1,2,0,2,1,5,3,2,5,3,3,3,0
7,1,429,1,1,0,1,3,1,47,3,1,4,2,0,693,161,1,0,6,0,2,2,7,6,2,7,7,0,7,0
9,2,747,2,10,2,3,2,0,68,3,0,8,3,1,198,263,8,0,3,0,1,1,5,4,2,1,0,0,0,0
16,2,187,1,1,3,5,2,0,68,2,1,0,3,2,889,246,1,0,0,0,3,0,14,2,3,14,11,4,11,0
5,1,343,2,8,2,2,3,1,3,2,0,8,0,1,28,1422,1,0,8,0,0,1,1,3,1,1,0,1,0,1
14,1,381,2,8,1,3,3,1,5,0,1,7,3,0,605,1207,0,0,6,0,3,3,9,2,3,8,7,0,7,0
24,2,223,2,13,1,3,2,0,38,1,1,7,2,2,834,341,7,0,6,0,0,0,10,6,2,5,4,0,3,0
16,0,387,1,2,3,1,2,1,10,1,0,6,3,1,331,1182,3,0,6,0,3,3,6,2,2,0,0,0,0,0
34,2,771,1,10,3,1,3,0,52,2,1,2,2,1,354,1145,8,0,9,1,1,1,9,3,2,5,2,1,4,0
13,2,4,0,1,2,0,0,1,32,1,1,1,0,1,854,914,3,0,1,0,3,0,9,1,2,2,2,1,0,0
36,2,459,1,4,1,3,0,1,56,2,4,5,0,1,1321,377,4,0,0,0,2,1,24,4,1,4,2,1,2,0
22,2,681,1,0,2,1,2,0,22,2,1,0,3,0,865,407,4,0,6,0,3,1,12,3,2,5,3,0,3,0
15,2,79,2,9,3,2,1,1,13,2,1,7,2,2,753,493,1,0,3,0,1,0,10,2,1,10,4,0,9,0
8,1,744,2,0,2,3,2,1,22,1,1,7,0,2,528,533,1,0,1,0,1,0,7,2,2,7,7,0,7,0
16,1,123,2,5,1,2,3,0,3,0,0,8,2,0,148,595,0,0,5,0,3,1,3,3,1,2,2,1,0,1
26,2,234,1,6,3,3,0,0,12,1,2,0,3,1,1081,0,3,0,3,0,3,1,24,4,2,22,6,5,17,0
35,2,847,2,5,1,2,1,1,4,2,1,8,2,1,125,808,2,1,9,1,3,1,13,3,0,7,7,4,5,0
6,2,688,1,16,0,3,3,0,11,1,1,4,2,0,546,1287,1,0,4,0,1,2,5,6,2,4,2,3,2,0
17,1,363,1,0,2,3,1,1,49,2,0,6,0,1,91,225,4,0,2,0,3,1,5,2,1,3,2,1,2,0
20,0,36,2,9,2,5,2,0,55,2,1,7,3,2,768,1029,1,1,2,0,1,0,6,1,2,5,3,1,3,0
8,2,377,1,1,0,3,0,1,6,1,0,6,3,2,456,109,0,0,1,0,3,0,5,2,2,4,3,1,1,0
15,1,607,1,2,2,1,0,1,40,2,0,6,0,2,381,59,1,1,0,0,0,0,10,3,2,10,8,9,7,1
5,2,495,1,3,2,3,0,1,28,3,0,6,0,1,290,379,2,0,5,0,0,1,5,3,3,3,2,0,2,0
21,2,163,1,22,2,3,2,1,63,2,0,6,0,2,456,1166,0,0,2,0,0,0,6,2,2,5,2,0,3,1
22,2,217,1,15,2,1,2,0,54,2,2,4,3,2,969,1035,6,1,4,0,3,0,18,2,1,4,2,3,3,0
30,2,703,1,9,2,1,3,1,61,1,4,5,1,1,1337,669,4,0,1,0,3,0,29,3,2,22,10,12,9,0
26,2,586,1,0,2,3,1,1,12,2,0,6,3,2,174,656,6,1,1,0,2,0,6,2,2,4,3,1,2,0
32,1,452,2,11,2,2,2,0,47,2,2,7,3,2,1026,268,4,0,0,0,3,0,16,3,2,2,2,2,1,0
13,1,639,1,0,2,1,3,1,18,0,1,6,0,1,663,220,1,0,10,1,1,0,10,6,2,10,8,8,7,0
16,2,20,2,1,2,2,2,0,56,2,1,7,0,2,580,235,0,1,1,0,3,0,4,3,2,3,2,0,2,0
20,1,90,1,1,3,1,0,0,45,3,1,4,0,2,807,1382,6,1,1,0,3,0,17,2,2,15,7,4,12,0
2,1,486,1,5,2,1,3,0,36,1,0,2,3,2,315,1023,1,1,7,0,1,0,1,5,2,1,0,1,0,1
5,2,553,1,9,2,5,3,1,15,3,0,6,2,1,54,620,2,0,5,0,3,1,4,2,2,2,2,2,2,0
20,2,585,2,2,3,1,1,1,12,2,1,7,3,2,911,162,8,1,1,0,2,0,19,1,2,1,0,0,0,0
7,2,492,1,18,0,3,3,1,37,2,0,2,3,1,426,409,3,0,0,0,2,3,7,6,1,3,2,1,2,0
27,2,576,1,4,4,3,2,0,20,0,1,2,0,2,786,1250,1,1,3,0,0,0,10,3,2,10,7,1,4,0
1,2,673,1,2,0,3,1,0,49,2,0,2,1,2,18,811,1,0,3,0,3,0,1,3,2,1,0,0,0,0
11,2,313,1,6,2,1,3,1,29,2,0,2,0,2,50,996,3,0,3,0,1,0,11,2,2,3,2,1,2,0
6,1,504,0,9,2,3,0,1,29,2,0,1,3,1,79,1,0,0,3,0,3,1,3,2,2,2,2,2,1,0
16,0,602,2,22,3,2,1,1,42,2,1,7,2,2,588,469,0,0,9,1,2,0,10,2,2,9,5,8,7,0
40,0,180,1,0,3,1,3,1,2,0,1,0,2,0,766,864,2,1,2,0,3,1,12,2,2,5,3,1,2,0
14,2,17,1,1,0,5,3,1,54,1,1,2,0,2,87,1019,4,0,2,0,3,0,9,5,2,6,2,0,4,0
34,2,540,1,5,1,5,3,1,48,2,1,6,0,0,760,1159,3,1,1,0,1,2,18,3,2,10,9,6,9,0
17,2,266,0,7,3,5,2,1,70,2,0,1,2,2,536,297,1,0,6,0,1,0,6,2,0,5,4,1,4,0
31,1,113,1,7,0,1,2,1,31,1,1,6,1,1,682,1328,1,0,12,1,3,1,10,3,2,10,7,1,7,0
16,2,627,0,8,3,5,0,0,22,2,0,1,2,1,263,51,1,0,4,0,3,0,2,0,2,2,2,2,2,1
27,2,51,0,3,2,1,2,0,26,0,2,1,2,1,1056,265,4,0,10,1,2,2,9,2,3,5,0,0,3,0
21,0,313,1,1,2,1,0,0,24,1,0,2,0,2,424,871,2,1,12,1,1,0,11,2,3,1,0,0,0,1
16,2,548,1,7,1,3,1,0,66,2,1,0,2,2,821,313,3,0,0,0,3,0,10,2,2,5,1,4,3,0
16,0,812,2,3,3,2,2,0,42,2,1,7,2,1,868,618,9,0,4,0,0,1,6,3,2,3,2,1,2,0
11,2,385,1,0,2,1,3,0,57,1,3,5,3,0,1228,73,3,0,3,0,1,2,9,2,1,7,7,1,7,0
10,2,873,2,12,1,2,3,0,54,2,1,7,2,2,1059,1241,3,1,0,0,3,0,6,0,2,2,0,2,2,1
10,2,634,1,7,1,1,3,0,36,2,0,6,3,2,376,136,1,0,10,1,3,0,5,3,2,5,3,0,2,0
38,2,396,1,7,2,1,2,0,37,2,0,6,0,0,520,687,4,1,7,0,2,1,19,3,2,2,2,2,2,0
12,0,7,1,8,2,3,2,1,36,2,1,2,0,0,348,526,1,0,0,0,2,2,12,4,2,12,9,6,10,0
12,2,139,1,1,2,1,2,0,13,0,1,4,3,2,815,1323,2,0,9,1,2,0,11,2,2,5,4,0,2,0
24,1,872,1,4,1,4,1,1,67,2,0,2,2,1,63,423,4,0,6,0,3,1,8,4,2,2,2,2,0,0
23,0,94,1,6,0,1,1,0,25,0,4,5,2,0,1347,1051,1,0,11,1,1,2,21,3,2,21,16,5,10,0
34,2,404,1,7,3,3,2,1,55,1,1,6,1,1,654,906,2,0,4,0,0,0,11,3,1,8,2,7,7,1
30,2,478,1,3,2,1,3,1,24,2,2,4,3,2,967,955,1,0,0,0,2,0,11,2,2,10,9,0,8,0
23,2,795,1,11,2,5,1,0,19,2,4,5,2,1,1329,821,1,0,1,0,3,0,23,0,2,22,15,15,8,1
26,0,7,1,16,2,1,3,1,44,0,0,6,2,2,119,125,2,0,2,0,3,0,6,3,2,0,0,0,0,0
18,2,660,2,1,3,1,2,1,40,2,0,8,3,2,228,861,3,1,10,1,3,0,7,3,1,3,2,1,2,0
16,2,55,1,1,3,3,3,1,67,3,0,6,3,1,317,204,0,1,3,0,0,3,6,3,2,5,0,1,2,0
14,2,10,2,12,3,1,1,1,43,2,1,7,3,0,553,420,2,0,0,0,2,1,8,3,1,5,2,0,3,0
14,2,480,1,3,2,1,2,0,68,1,1,4,2,1,824,975,1,0,1,0,2,1,14,3,2,14,13,6,8,0
19,2,170,1,9,3,3,3,1,28,2,1,4,0,2,511,163,1,0,4,0,1,0,10,4,0,10,3,0,8,1
9,2,65,1,5,2,1,3,1,25,1,0,6,2,1,199,345,1,0,2,0,2,1,4,0,2,4,2,2,2,0
33,2,204,1,8,3,1,3,1,66,2,0,2,3,1,56,956,3,0,12,1,1,2,10,4,2,4,2,0,3,0
6,0,733,1,3,0,1,0,1,16,1,0,2,3,1,356,512,0,0,6,0,3,0,6,2,1,5,2,3,4,0
10,2,301,1,26,2,3,1,0,9,0,1,4,0,0,645,1065,0,0,10,1,1,1,6,5,1,5,3,0,0,0
9,2,595,1,7,2,3,2,0,37,2,0,6,3,2,394,243,1,0,0,0,2,0,6,5,1,6,2,1,4,0
24,1,295,1,7,2,1,1,1,36,2,4,3,3,0,1288,820,1,0,2,0,1,1,24,4,1,24,7,14,9,0
20,2,185,1,1,1,3,3,0,24,1,2,4,2,1,960,703,3,1,8,0,3,1,10,6,3,5,4,0,2,0
5,2,42,1,3,0,3,2,0,21,2,0,2,1,2,373,625,1,0,2,0,2,0,3,3,0,3,2,1,2,0
16,1,410,1,21,3,4,2,1,56,1,1,6,3,1,782,1403,1,1,4,0,1,0,16,3,2,15,10,6,11,0
28,2,573,1,1,2,1,0,1,21,2,3,5,2,1,1277,11,6,0,2,0,2,0,26,2,0,3,2,0,1,0
3,2,153,2,6,0,2,1,1,1,2,0,8,1,2,240,139,1,0,2,0,1,0,1,3,2,1,0,1,0,1
20,2,474,1,24,1,1,0,0,51,1,2,5,1,1,1157,1412,3,0,6,0,2,1,19,2,2,10,8,0,1,0
12,2,794,2,15,0,1,3,1,66,2,1,7,2,1,711,41,8,0,4,0,2,2,4,2,1,2,1,2,2,0
14,1,759,1,6,2,1,1,1,70,3,0,2,1,1,280,1379,1,0,9,1,2,0,5,3,0,5,1,0,3,0
25,2,269,2,3,3,2,3,0,26,1,2,7,3,2,1079,1058,3,0,3,0,3,0,23,3,3,21,7,15,17,0
24,0,151,1,22,1,1,3,1,7,1,1,6,2,2,539,733,1,0,1,0,3,0,20,2,2,20,9,3,7,0
19,2,712,0,7,1,4,2,1,59,2,1,1,1,0,486,622,2,0,2,0,2,0,19,4,1,10,0,4,7,0
17,1,32,1,1,3,3,0,1,49,1,0,6,3,2,652,690,0,1,3,0,2,0,6,2,3,5,4,1,4,0
29,0,277,2,1,3,2,2,1,57,2,1,7,1,1,660,83,7,0,0,0,3,1,4,3,0,1,0,0,0,0
17,2,703,2,6,3,1,2,0,25,2,1,7,3,1,692,670,1,1,0,0,3,0,10,2,2,10,8,0,9,0
29,1,618,2,8,2,1,2,1,52,0,3,7,2,1,1164,1291,7,0,0,0,2,0,25,3,0,23,5,14,10,1
14,1,764,2,9,3,2,3,1,49,2,1,7,3,2,601,1380,8,0,2,0,2,0,4,2,3,0,0,0,0,0
17,2,2,1,1,2,1,0,0,39,2,0,2,0,0,55,1410,1,1,1,0,3,1,1,2,2,1,0,0,0,1
24,0,519,1,20,1,3,2,0,6,2,1,4,2,0,707,832,2,0,5,0,1,1,11,5,2,5,3,0,2,0
10,2,423,2,1,3,2,1,0,51,2,1,7,1,1,629,90,1,1,9,1,0,0,8,2,2,8,7,7,5,0
42,2,386,2,6,3,2,1,1,22,3,1,7,3,0,698,519,0,1,7,0,1,1,12,3,2,11,7,1,9,0
21,2,192,1,12,3,3,2,0,64,1,3,3,1,0,1259,883,6,1,2,0,3,2,21,4,2,19,9,15,2,0
10,0,13,2,3,2,3,1,1,13,2,1,7,2,1,512,396,1,0,4,0,1,0,5,3,3,5,4,0,4,0
17,2,410,1,5,0,1,2,1,36,2,0,6,2,1,407,234,0,1,3,0,3,0,4,3,2,3,2,2,2,0
19,2,445,1,0,2,5,1,0,29,2,2,4,3,2,944,1274,4,0,6,0,3,0,12,3,3,6,5,1,2,0
12,2,554,2,14,1,2,2,1,64,1,2,7,0,0,927,52,2,0,0,0,0,1,12,2,2,7,7,1,7,0
20,1,78,1,22,2,1,3,1,14,1,2,4,2,2,1038,389,0,0,10,1,1,0,10,2,2,9,7,1,8,0
18,2,741,0,7,2,1,0,1,47,1,0,1,0,1,145,383,0,0,10,1,2,0,6,3,2,5,4,0,3,0
18,2,49,1,3,3,1,0,1,7,1,1,2,3,2,790,1193,1,0,5,0,2,0,10,2,1,10,4,1,8,0
10,2,696,1,0,2,3,2,0,37,2,0,6,0,1,417,617,1,0,14,1,2,1,3,3,2,3,2,1,2,0
26,2,868,1,19,2,1,3,1,19,2,0,6,1,2,389,1107,1,0,2,0,2,0,6,3,1,5,2,1,3,0
18,2,829,1,5,2,1,3,1,17,2,0,2,3,1,364,1049,0,0,0,0,2,1,16,4,2,15,13,10,11,0
15,1,202,2,6,2,3,3,1,24,2,1,7,0,1,544,890,0,0,3,0,0,2,5,2,2,4,3,0,3,0
18,2,495,1,15,3,1,2,0,13,3,0,2,0,2,264,361,1,0,5,0,2,0,18,1,2,17,13,15,14,1
12,2,713,0,8,2,0,2,1,18,2,1,1,3,1,844,691,0,1,8,0,3,0,12,2,0,11,9,4,7,0
12,2,16,1,8,1,3,3,1,53,1,0,2,2,2,93,812,1,0,2,0,0,0,10,5,2,10,0,1,8,0
13,2,56,1,7,4,1,0,0,63,2,3,5,1,2,1234,394,3,0,0,0,2,0,9,3,3,3,2,1,0,0
18,2,146,2,15,3,2,2,0,68,1,1,7,0,1,765,661,4,0,2,0,0,2,11,3,1,3,2,0,2,0
11,1,8,2,12,2,5,0,0,21,2,1,7,1,2,784,892,5,0,0,0,0,0,7,4,0,5,3,0,0,1
16,2,712,2,12,3,3,3,1,9,2,2,7,2,0,1001,1213,1,0,7,0,2,1,9,2,1,8,7,1,1,0
24,2,777,1,1,3,4,0,1,68,1,1,0,3,2,897,866,3,0,12,1,1,0,14,6,2,1,0,0,0,0
22,2,757,1,13,2,3,2,1,14,1,4,5,2,2,1333,896,1,0,3,0,0,0,21,2,3,20,7,4,9,0
37,2,115,1,1,1,3,3,0,28,0,4,3,2,1,1309,290,4,0,3,0,3,1,23,5,2,19,9,9,11,0
15,1,749,1,5,2,1,2,1,0,2,1,0,3,0,959,187,3,0,12,1,2,1,15,2,0,13,11,4,7,0
14,2,246,1,9,2,3,2,1,34,2,2,3,3,2,1139,1098,2,0,14,1,1,0,10,5,3,5,2,0,0,0
25,1,839,2,1,3,1,0,1,62,2,1,7,3,1,771,983,1,0,9,1,2,1,7,5,2,7,7,7,7,0
18,0,341,2,9,3,3,1,1,2,2,2,7,3,2,1067,759,1,0,3,0,3,0,10,3,1,10,3,9,7,0
14,0,685,1,0,3,5,3,1,32,2,1,6,0,1,490,1338,4,0,3,0,1,1,9,3,1,6,5,1,2,0
17,2,880,1,10,3,3,3,1,13,2,0,2,2,1,235,1047,7,1,0,0,2,1,5,3,2,2,2,2,2,0
37,0,214,1,1,0,3,2,1,10,1,3,3,0,2,1244,882,7,0,4,0,1,0,31,3,3,9,7,6,2,0
15,0,268,2,15,2,1,2,0,6,2,1,7,3,0,724,813,1,1,14,1,2,1,7,2,2,6,5,1,2,0
14,0,872,2,10,3,4,3,1,30,3,1,7,2,1,611,1278,8,0,1,0,3,0,6,2,2,4,2,1,2,1
35,2,158,1,5,2,1,3,1,56,2,1,2,3,2,179,522,2,0,6,0,3,0,19,4,2,2,2,2,2,0
13,1,598,2,0,2,1,3,0,24,2,0,8,1,2,123,366,1,1,0,0,0,0,3,2,3,3,2,2,2,1
16,2,255,2,14,1,3,2,0,36,2,1,7,0,2,818,1257,1,0,1,0,3,0,10,6,3,10,8,9,6,0
23,1,685,1,21,2,1,3,0,45,2,1,6,3,0,743,689,3,1,3,0,0,2,12,4,1,6,2,3,3,0
6,2,789,2,2,1,4,0,0,3,2,1,7,2,1,662,894,0,0,10,1,0,1,4,2,1,3,2,0,2,0
14,2,543,2,0,1,1,0,1,4,0,1,7,1,2,895,590,6,0,4,0,1,0,10,2,2,0,0,0,0,1
23,2,744,1,4,4,3,1,1,60,3,0,6,2,1,73,202,2,1,1,0,0,0,7,5,1,4,2,0,3,0
29,2,162,1,1,3,3,0,0,52,2,3,5,2,1,1261,1411,3,0,8,0,1,2,26,2,3,20,17,5,6,0
13,2,463,2,1,0,1,1,1,47,2,1,7,3,2,876,367,4,1,2,0,2,0,10,2,3,6,5,0,5,0
20,2,92,2,6,3,2,3,0,16,1,1,7,3,2,478,339,0,0,9,1,0,0,8,2,2,7,7,0,5,0
29,2,569,1,3,2,1,2,0,62,1,2,4,1,0,1089,985,8,1,1,0,2,1,28,4,2,22,11,14,10,0
20,0,298,1,5,2,3,1,0,49,0,1,6,3,0,717,782,7,1,1,0,3,3,17,3,2,13,11,1,9,0
24,2,333,1,1,3,1,2,0,51,2,1,0,3,1,491,218,1,0,2,0,1,2,10,4,2,10,2,2,2,0
13,1,444,1,6,1,1,2,0,18,1,2,4,2,1,1019,695,1,0,13,1,0,1,10,2,2,10,9,8,9,0
18,0,472,2,0,4,3,3,0,15,2,1,7,3,2,885,757,4,0,4,0,1,0,7,6,2,1,0,0,0,0
26,2,360,1,8,1,1,1,1,31,2,0,6,0,1,205,321,1,1,2,0,3,0,8,0,2,8,7,7,1,0
17,2,304,1,24,3,3,2,0,27,2,2,0,2,0,1092,287,1,1,0,0,2,1,16,3,1,16,10,10,1,0
25,2,310,1,13,1,1,1,1,64,2,3,5,0,1,1260,178,6,0,13,1,2,1,22,3,2,4,1,1,0,0
16,2,660,1,4,1,3,1,1,27,1,1,2,3,1,471,573,1,0,3,0,2,1,15,3,3,15,10,4,13,0
9,2,837,2,1,0,2,2,1,55,2,0,8,0,0,340,826,0,0,0,0,1,1,5,3,2,4,3,0,2,1
24,2,453,1,22,4,1,0,0,14,2,3,5,3,2,1224,795,2,0,3,0,1,0,16,2,2,1,0,0,0,0
34,2,141,1,2,2,3,3,1,9,1,2,4,2,1,970,1008,2,1,3,0,2,0,28,4,2,5,4,0,4,0
13,2,68,1,7,2,1,0,0,4,1,0,6,1,2,11,1171,1,0,1,0,2,0,1,3,3,1,0,0,0,1
10,2,673,1,0,2,1,2,1,52,2,0,6,3,1,46,199,1,0,0,0,2,1,5,6,3,5,3,0,3,0
9,2,625,1,13,2,1,0,1,12,2,0,6,0,1,103,714,1,1,3,0,3,2,9,3,1,9,7,6,8,0
26,0,243,1,22,2,3,1,1,37,2,1,2,1,1,45,1332,4,0,1,0,2,1,17,3,3,3,2,1,2,0
37,2,218,1,0,2,3,3,1,51,2,4,3,0,2,1301,967,0,1,3,0,2,0,37,2,2,34,10,4,13,0
7,2,742,1,6,0,3,3,1,34,1,0,6,3,1,309,1419,1,0,0,0,2,2,2,2,2,2,2,2,1,0
10,2,667,2,2,2,3,1,0,48,2,0,8,1,1,300,89,1,0,8,0,3,1,1,3,2,1,0,0,0,0
39,2,314,1,0,3,3,3,1,58,2,1,0,2,1,896,42,2,0,0,0,2,0,15,2,2,3,2,1,2,0
33,2,670,2,13,1,1,2,0,57,2,1,7,3,1,653,736,4,0,0,0,2,1,18,2,1,7,7,0,7,0
22,2,284,1,1,2,3,1,0,48,1,1,2,2,1,396,658,6,0,11,1,1,1,20,3,2,1,0,0,0,0
15,2,466,1,4,3,1,2,0,33,1,0,6,3,1,314,731,1,0,2,0,2,1,2,2,1,2,2,0,2,0
2,2,650,2,1,2,3,2,0,1,2,0,8,2,2,275,643,1,0,8,0,0,0,2,3,2,2,2,2,2,0
28,2,242,2,1,2,5,2,0,45,0,3,3,1,1,1250,744,3,1,1,0,1,1,28,2,1,7,7,7,7,0
26,2,24,1,27,2,1,3,1,2,2,3,5,0,1,1232,1158,3,0,2,0,2,1,24,1,3,20,6,14,17,0
21,2,9,1,23,0,1,0,1,22,2,1,6,3,2,495,188,7,0,2,0,0,0,18,2,2,7,7,1,7,0
12,2,475,1,0,0,1,3,1,25,1,1,2,3,1,681,802,1,1,1,0,2,2,10,1,1,10,8,3,0,0
22,2,775,1,6,2,1,0,1,43,2,0,2,0,2,84,67,3,1,3,0,1,0,10,3,0,4,2,0,3,1
